employee_id,full_name,gender,birth_date,hire_date,termination_date,employment_status_current,dept_code,job_code,band,position_code,is_manager,manager_employee_id,location_code,job_group_code,case_study_tag
E001109,Lê Ngọc,F,1996-05-26,2023-08-01,,Active,01CN000027,M00109,Band 3,1CN00896,0,E001029,HPH07,RM,
E001110,Trần Quý ông Phúc,M,1996-01-22,2023-08-01,,Active,01CN000003,MJ028S,Band 3,1CN00338,0,E001800,DAN03,BO,
E001111,Đặng Mai,F,1975-03-27,2023-08-01,,Active,01CN000078,MK045S,Band 3,1CN00861,0,E001888,HSC01,BO,
E001112,Phạm Phương,F,1978-06-15,2023-08-01,2024-08-01,Terminated,01QT000017,FA069C,Band 2,1QT00075,0,E000444,HSC01,BO,
E001113,Trần Quý ông Quang,M,1970-05-07,2023-08-01,2024-12-01,Terminated,01CN000034,AA052C,K,1CN01275,0,E001777,HNO11,BO,
E001114,Hoàng Quý cô Vi,F,1992-09-10,2023-08-01,2024-06-01,Terminated,01QT000015,FC009M,Band 6,1QT00051,1,E000671,HSC01,BO,
E001115,Dương Châu,M,1990-10-02,2023-08-01,,Active,01CN000002,MJ028S,Band 3,1CN01148,0,E000869,HCM48,BO,
E001116,Nguyễn Nhật,F,1981-12-13,2023-09-01,,Active,01CN000002,MK015S,Band 3,1CN00402,0,E001235,HCM48,ARM,
E001117,Bùi Hồng,F,1998-09-19,2023-09-01,,Active,01CN000024,MJ011S,Band 4,1CN00738,0,E000136,HNO49,BO,
E001118,Mai Vân,F,1998-03-07,2023-09-01,,Active,01CN000085,BA013M,Band 6,1CN00486,1,E000195,HNO44,HH,
E001119,Hoàng Vũ,M,2002-05-13,2023-09-01,,Active,01CN000069,M00109,Band 3,1CN00412,0,E000802,HCM41,RM,
E001120,Dương Hải,F,1998-03-16,2023-09-01,2024-09-01,Terminated,01QT000016,FA039S,Band 3,1QT00087,0,E000885,HSC01,BO,
E001121,Phạm An,F,1995-12-24,2023-09-01,2024-01-01,Terminated,01CN000031,MJ008C,Band 2,1CN01286,0,E001427,BRV04,BO,
E001122,Hoàng Tùng,M,1979-04-21,2023-09-01,,Active,01CN000060,MJ010S,Band 4,1CN00410,0,E001653,HCM32,BO,
E001123,Dương Yến,F,1975-12-19,2023-09-01,,Active,01CN000073,MK015S,Band 3,1CN00749,0,E001850,HNO34,ARM,
E001124,Phạm Tú,M,1982-02-17,2023-09-01,,Active,01CN000072,MK015S,Band 3,1CN00082,0,,HNO65,ARM,
E001125,Đặng Linh,F,1990-02-12,2023-09-01,,Active,01CN000040,MJ010S,Band 4,1CN01339,0,E000014,HCM17,BO,
E001126,Trần Nhật,F,1974-12-05,2023-09-01,2025-01-01,Terminated,01CN000041,AA052C,K,1CN01165,0,E000218,HNO17,BO,
E001127,Dương Phúc,M,1975-04-21,2023-09-01,,Active,01CN000063,M00396,Band 5,1CN00207,0,E000927,HSC01,BO,
E001128,Vũ Huy Đức,M,1992-10-17,2023-09-01,,Active,01CN000085,MJ010S,Band 4,1CN01009,0,E000194,HNO44,BO,
E001129,Trần Lâm,F,1979-07-10,2023-09-01,,Active,01QT000001,FA007M,Band 7,1QT00049,1,E000721,HSC01,BO,
E001130,Phạm Chi,F,1975-04-13,2023-09-01,2024-06-01,Terminated,01CN000022,M00109,Band 3,1CN00555,0,E000590,CTH01,RM,
E001131,Nguyễn Hà Bảo,M,1973-01-07,2023-09-01,,Active,01CN000078,MK031C,Band 2,1CN01156,0,E001733,HSC02,BO,
E001132,Dương Bảo,M,1974-10-14,2023-09-01,,Active,01CN000072,MJ011S,Band 4,1CN01283,0,,HNO65,BO,
E001133,Mai Châu Văn,M,1989-05-23,2023-09-01,,Active,01CN000063,M00399,Band 2,1CN00897,0,E000927,HSC01,BO,
E001134,Bùi Tùng,M,1992-09-22,2023-09-01,2024-11-01,Terminated,01CN000013,MH031S,Band 3,1CN01102,0,E001062,HSC01,BO,
E001135,Lê Nhiên,M,2001-04-14,2023-09-01,,Active,01QT000008,BC022S,Band 4,1QT00104,0,,HSC01,BO,
E001136,Hoàng Tú Hữu,M,1970-01-18,2023-09-01,,Active,01CN000037,AA052C,K,1CN00914,0,E001817,HCM01,BO,
E001137,Hoàng Quý cô Kim,F,1973-12-13,2023-09-01,,Active,01CN000067,M00107,Band 4,1CN00411,0,E000013,HCM19,RM,
E001138,Bùi Hạnh,F,1997-05-13,2023-09-01,2024-09-01,Terminated,01CN000079,MK015S,Band 3,1CN00373,0,E000669,BDU01,ARM,
E001139,Lê Nhật,F,1982-08-17,2023-09-01,,Active,01CN000061,MJ044S,Band 3,1CN00788,0,E001829,HCM29,RM,
E001140,Mai Huy Thế,M,1972-01-12,2023-10-01,,Active,01CN000031,M00109,Band 3,1CN01144,0,E000880,BRV04,RM,
E001141,Phạm Nhật Hoàng,M,1983-02-17,2023-10-01,2024-10-01,Terminated,01CN000050,MJ162E,Band 5,1CN00772,0,,HNO01,RM,
E001142,Vũ Khoa,F,1989-02-18,2023-10-01,,Active,01CN000033,MJ010S,Band 4,1CN00951,0,E001309,HNO01,BO,
E001143,Lê Nhật,F,1970-07-23,2023-10-01,2024-03-01,Terminated,01CN000054,MK090S,Band 4,1CN01188,0,E001757,HNO01,ARM,
E001144,Đặng Nhật Đức,M,1981-09-19,2023-10-01,,Active,01CN000041,M00108,Band 4,1CN00148,0,E000727,HNO17,RM,
E001145,Mai Quý cô Dương,F,1987-11-22,2023-10-01,2024-09-01,Terminated,01QT000010,FC004S,Band 3,1QT00149,0,E000940,HSC01,BO,
E001146,Mai Quý cô An,F,1993-07-21,2023-10-01,,Active,01CN000010,M00110,Band 2,1CN01368,0,E000559,TDU01,RM,
E001147,Bùi Nam,M,1994-11-16,2023-10-01,2024-03-01,Terminated,01CN000072,M00110,Band 2,1CN00247,0,,HNO65,RM,
E001148,Phạm Hưng Thị,M,1997-02-16,2023-10-01,2025-08-01,Terminated,01CN000079,MJ043S,Band 4,1CN00283,0,E001703,BDU01,RM,
E001149,Vũ Bảo Thế,M,1979-08-25,2023-10-01,,Active,01CN000085,AA052C,K,1CN00132,0,E000423,HNO44,BO,
E001150,Phạm Hưng Thế,M,1970-09-26,2023-10-01,2024-10-01,Terminated,01CN000076,MJ008C,Band 2,1CN00192,0,E000139,HCM04,BO,
E001151,Dương Linh,F,1980-12-23,2023-10-01,,Active,01CN000085,MJ011M,Band 5,1CN00191,1,E001561,HNO44,TL,
E001152,Mai Duyên,F,1985-04-19,2023-10-01,2025-11-01,Terminated,01CN000040,AA052C,K,1CN00657,0,E000014,HCM17,BO,
E001153,Phạm Tùng Hữu,M,2002-09-01,2023-10-01,2024-10-01,Terminated,01CN000023,MJ028S,Band 3,1CN01168,0,E000707,DAN01,BO,
E001154,Bùi Kim,F,1974-12-22,2023-10-01,,Active,01CN000015,MK089S,Band 3,1CN00706,0,E001464,HSC01,BO,
E001155,Nguyễn Tùng,M,1986-02-14,2023-10-01,2024-05-01,Terminated,01CN000068,MJ161E,Band 5,1CN00462,0,E001317,HSC01,RM,
E001156,Phạm Anh,M,1985-03-28,2023-10-01,2024-08-01,Terminated,01CN000081,MJ004S,Band 3,1CN00070,0,E001524,HSC02,BO,
E001157,Hoàng Quang,M,1972-08-26,2023-10-01,2024-10-01,Terminated,01CN000073,MJ008C,Band 2,1CN00610,0,E001729,HNO34,BO,
E001158,Dương Trung Thế,M,2000-04-10,2023-10-01,,Active,01CN000006,AA052C,K,1CN01058,0,E000971,HNO52,BO,
E001159,Trần Hải,F,1988-05-07,2023-10-01,,Active,01CN000037,M00110,Band 2,1CN00935,0,E001817,HCM01,RM,
E001160,Mai Bảo,F,1971-10-01,2023-10-01,,Active,01CN000080,MK015S,Band 3,1CN01321,0,E001610,HNO02,ARM,
E001161,Nguyễn Thành,M,1976-10-26,2023-10-01,,Active,01CN000057,M00391,Band 4,1CN00408,0,E000303,HSC01,BO,
E001162,Vũ Tùng,M,1997-03-28,2023-10-01,,Active,01CN000028,MJ009M,Band 8,1CN00927,1,E000751,HNO01,HH,
E001163,Nguyễn Phúc Đức,M,1999-12-05,2023-10-01,,Active,01CN000085,MJ044S,Band 3,1CN00858,0,E001151,HNO44,RM,
E001164,Lê Quý cô Nhật,F,1998-04-05,2023-11-01,2025-09-01,Terminated,01CN000031,MJ008C,Band 2,1CN01286,0,E001533,BRV04,BO,
E001165,Đặng Lan,F,1983-05-09,2023-11-01,,Active,01CN000072,MJ044S,Band 3,1CN00190,0,,HNO65,RM,
E001166,Hoàng Vi,F,1998-01-14,2023-11-01,,Active,01CN000085,M00110,Band 2,1CN00171,0,E001010,HNO44,RM,
E001167,Trần Nhật Phú,M,2002-03-01,2023-11-01,,Active,01CN000040,MJ011S,Band 4,1CN00734,0,E000595,HCM17,BO,
E001168,Lê Phương Hải,M,1980-08-20,2023-11-01,2025-07-01,Terminated,01QT000007,FC056S,Band 3,1QT00124,0,E001412,HSC01,BO,
E001169,Mai Vi,F,1976-08-04,2023-11-01,,Active,01CN000025,MM008C,Band 3,1CN01276,0,E001209,HSC01,BO,
E001170,Mai Kim,F,1977-06-19,2023-11-01,,Active,01CN000041,M00110,Band 2,1CN00381,0,E000026,HNO17,RM,
E001171,Phạm Linh,F,1990-08-03,2023-11-01,2025-08-01,Terminated,01CN000034,MJ028S,Band 3,1CN01318,0,E000322,HNO11,BO,
E001172,Đặng Hải,F,1996-04-27,2023-11-01,,Active,01CN000044,MJ010S,Band 4,1CN01049,0,E001078,QNI01,BO,
E001173,Phạm Hạnh,F,1984-02-07,2023-11-01,2024-04-01,Terminated,01CN000085,M00109,Band 3,1CN00801,0,E000492,HNO44,RM,
E001174,Đặng Hương,F,1985-09-06,2023-11-01,,Active,01CN000057,MJ029E,Band 5,1CN00828,0,E000303,HNO01,RM,
E001175,Hoàng Trọng,M,1971-05-20,2023-11-01,2025-12-01,Terminated,01CN000001,MK015S,Band 3,1CN00629,0,E001086,HNO63,ARM,
E001176,Đặng An,F,1971-09-04,2023-11-01,,Active,01CN000020,MJ044S,Band 3,1CN00001,0,E000058,HPH01,RM,
E001177,Vũ Thành,M,1979-07-17,2023-11-01,2024-02-01,Terminated,01CN000060,MJ029S,Band 4,1CN00902,0,E001653,HCM32,RM,
E001178,Đặng Phương,F,1985-03-02,2023-11-01,,Active,01QT000024,FA010M,Band 6,1QT00162,1,E000735,HSC01,BO,
E001179,Vũ Quý cô Ngọc,F,1971-01-09,2023-11-01,,Active,01CN000059,MJ029S,Band 4,1CN01018,0,E000454,BRV01,RM,
E001180,Mai Thành,F,1989-10-14,2023-11-01,,Active,01CN000031,MJ044S,Band 3,1CN00040,0,E000880,BRV04,RM,
E001181,Lê Hương,F,1970-07-12,2023-11-01,,Active,01CN000024,MJ008C,Band 2,1CN00526,0,E000136,HNO49,BO,
E001182,Phạm Vũ,M,1983-03-26,2023-11-01,,Active,01CN000027,MJ043S,Band 4,1CN00224,0,E001357,HPH07,RM,
E001183,Bùi Hải,F,1984-04-04,2023-11-01,,Active,01CN000019,MJ011M,Band 5,1CN01240,1,E001218,HNO39,TL,
E001184,Mai Trung,M,1973-04-05,2023-11-01,,Active,01CN000023,MJ008C,Band 2,1CN00812,0,E001284,DAN01,BO,
E001185,Lê Yến,F,1987-12-23,2023-11-01,,Active,01QT000018,MM008C,Band 3,1QT00034,0,E000799,HSC01,BO,
E001186,Đặng Bảo,M,1984-08-03,2023-11-01,,Active,01CN000060,BA013M,Band 6,1CN01255,1,E000959,HCM32,HH,
E001187,Trần Vũ,M,1977-12-25,2023-11-01,2024-11-01,Terminated,01CN000076,M00109,Band 3,1CN00302,0,E001323,HCM04,RM,
E001188,Vũ Lan,F,1994-07-18,2023-12-01,,Active,01CN000054,MJ161E,Band 5,1CN00953,0,E001757,HNO01,RM,
E001189,Phạm Duyên,F,1990-05-07,2023-12-01,,Active,01CN000080,MJ029S,Band 4,1CN01032,0,E001610,HNO02,RM,
E001190,Dương Quý cô Kim,F,1987-08-26,2023-12-01,,Active,01QT000010,FC004S,Band 3,1QT00149,0,E001305,HSC01,BO,
E001191,Nguyễn Quý cô Linh,F,1977-03-07,2023-12-01,,Active,01CN000012,MJ029S,Band 4,1CN00987,0,E000074,HNO59,RM,
E001192,Nguyễn Vân,F,1991-04-19,2023-12-01,,Active,01CN000077,M00394,Band 7,1CN00330,1,E000681,HSC01,BO,
E001193,Hoàng Vi,F,1980-02-16,2023-12-01,,Active,01CN000057,MJ014M,Band 6,1CN00475,1,E000329,HNO01,TL,
E001194,Đặng Vũ,M,1975-03-21,2023-12-01,,Active,01QT000010,FC005C,Band 2,1QT00154,0,E000555,HSC01,BO,
E001195,Vũ Thảo,F,1972-11-13,2023-12-01,2024-10-01,Terminated,01CN000019,MK015S,Band 3,1CN00854,0,E001183,HNO39,ARM,
E001196,Dương Thảo,F,1996-03-12,2023-12-01,,Active,01CN000050,MJ161E,Band 5,1CN01100,0,,HNO01,RM,
E001197,Nguyễn Quý cô Ánh,F,2001-03-01,2023-12-01,,Active,01QT000010,AA052C,K,1QT00158,0,E000555,HSC01,BO,
E001198,Phạm Tùng,M,1979-12-27,2023-12-01,,Active,01CN000079,MJ028S,Band 3,1CN00315,0,E000669,BDU01,BO,
E001199,Bùi Nhật,F,1971-08-21,2023-12-01,2025-01-01,Terminated,01CN000031,M00110,Band 2,1CN00701,0,E000880,BRV04,RM,
E001200,Đặng Hạnh,F,2000-12-18,2023-12-01,2025-08-01,Terminated,01CN000085,MJ008C,Band 2,1CN00983,0,E001010,HNO44,BO,
E001201,Mai Vân,F,1992-02-11,2023-12-01,2025-06-01,Terminated,01CN000079,MJ029S,Band 4,1CN00956,0,E000669,BDU01,RM,
E001202,Nguyễn Tú Thị,M,1989-02-11,2023-12-01,,Active,01CN000038,MJ029S,Band 4,1CN00977,0,E000591,KHO01,RM,
E001203,Phạm Thảo,F,1993-03-10,2023-12-01,2024-12-01,Terminated,01CN000057,MJ016E,Band 5,1CN01232,0,E000301,HNO01,RM,
E001204,Mai Lâm Bảo,M,1977-05-19,2023-12-01,,Active,01QT000005,FC015C,Band 2,1QT00133,0,E000788,HSC01,BO,
E001205,Phạm Phúc Xuân,M,2002-01-24,2023-12-01,,Active,01CN000068,MJ163S,Band 4,1CN00348,0,E000314,HSC01,RM,
E001206,Lê Lâm Đức,M,1977-12-17,2023-12-01,,Active,01CN000019,MK061C,Band 2,1CN00799,0,E000048,HNO39,ARM,
E001207,Dương Tùng,M,1996-12-05,2023-12-01,,Active,01CN000037,MJ029S,Band 4,1CN00312,0,E001817,HCM01,RM,
E001208,Trần Khoa,M,1970-11-21,2023-12-01,2024-03-01,Terminated,01CN000001,AA052C,K,1CN00841,0,E000186,HNO63,BO,
E001209,Hoàng Lâm,F,1997-06-21,2023-12-01,2024-02-01,Terminated,01CN000025,M00159,Band 8,1CN01013,1,E001061,HSC02,BO,
E001210,Lê Linh,F,1971-04-26,2023-12-01,2024-12-01,Terminated,01CN000041,M00110,Band 2,1CN00381,0,E000514,HNO17,RM,
E001211,Hoàng Tú Thế,M,1986-09-19,2023-12-01,,Active,01CN000080,M00109,Band 3,1CN01072,0,E000879,HNO02,RM,
E001212,Đặng Trung,M,1975-05-12,2024-01-01,,Active,01CN000002,MK015S,Band 3,1CN00402,0,E000869,HCM48,ARM,
E001213,Hoàng Quý cô Linh,F,1984-03-24,2024-01-01,,Active,01CN000067,MJ044S,Band 3,1CN00052,0,E001713,HCM19,RM,
E001214,Hoàng Nhật Trí,M,2001-10-02,2024-01-01,,Active,01CN000080,MJ043S,Band 4,1CN00461,0,E001610,HNO02,RM,
E001215,Lê Kim,F,1990-07-04,2024-01-01,,Active,01CN000006,AA052C,,1CN00709,0,E000495,,BO,
E001216,Phạm Linh,F,1977-12-13,2024-01-01,2025-04-01,Terminated,01CN000019,MJ011M,Band 4,1CN00835,0,E000048,HNO39,TL,
E001217,Đặng Huy Đức,M,1990-12-11,2024-01-01,,Active,01CN000024,MJ043S,Band 4,1CN00663,0,E000136,HNO49,RM,
E001218,Đặng Hải,F,1993-10-28,2024-01-01,2025-07-01,Terminated,01CN000019,MJ011M,Band 5,1CN01240,1,E000048,HNO39,TL,
E001219,Đặng Quý ông Bảo,M,1972-04-18,2024-01-01,,Active,01QT000006,PB019M,Band 5,1QT00117,1,E001762,HSC01,BO,
E001220,Lê Nhật Đức,M,2003-08-05,2024-01-01,,Active,01CN000041,MK015S,Band 3,1CN00737,0,E000727,HNO17,ARM,
E001221,Vũ Ánh,F,1999-08-25,2024-01-01,,Active,01CN000069,M00110,Band 2,1CN01137,0,E000802,HCM41,RM,
E001222,Phạm Phương,F,1995-03-20,2024-01-01,2024-10-01,Terminated,01CN000010,MJ011M,Band 5,1CN00508,1,E000447,TDU01,TL,
E001223,Trần Nhật Quang,M,1971-01-16,2024-01-01,,Active,01CN000019,MJ044S,Band 3,1CN01126,0,E001183,HNO39,RM,
E001224,Mai Ánh,F,1988-05-16,2024-01-01,2025-09-01,Terminated,01CN000012,M00107,Band 4,1CN00974,0,E000074,HNO59,RM,
E001225,Hoàng Nhiên,M,1982-08-13,2024-01-01,2025-01-01,Terminated,01CN000069,MJ008C,Band 2,1CN00893,0,E000668,HCM41,BO,
E001226,Nguyễn Xuân,F,1983-06-26,2024-01-01,,Active,01CN000059,M00109,Band 3,1CN00444,0,E000454,BRV01,RM,
E001227,Lê Quý cô Hải,F,1978-01-02,2024-01-01,,Active,01CN000023,M00107,Band 4,1CN01263,0,E001368,DAN01,RM,
E001228,Hoàng Quý cô Lâm,F,2003-02-10,2024-01-01,,Active,01CN000033,MJ011S,Band 4,1CN01201,0,E001658,HNO01,BO,
E001229,Mai Bảo Mai,M,1986-01-04,2024-01-01,,Active,01QT000005,FC023S,Band 4,1QT00003,0,E000370,HSC01,BO,
E001230,Đặng Hồng,F,1990-11-01,2024-01-01,2025-07-01,Terminated,01QT000002,FC028S,Band 4,1QT00170,0,E000257,HSC01,BO,
E001231,Hoàng Quang,M,1972-08-07,2024-01-01,,Active,01CN000073,MK015S,Band 3,1CN00749,0,E001729,HNO34,ARM,
E001232,Dương Minh Trí,M,1990-12-13,2024-01-01,,Active,01CN000072,MJ011S,Band 4,1CN01283,0,,HNO65,BO,
E001233,Hoàng Bảo,F,1980-07-28,2024-01-01,,Active,01CN000034,M00109,Band 3,1CN00525,0,E001777,HNO11,RM,
E001234,Dương Nhật,F,1996-09-21,2024-01-01,,Active,01CN000034,M00110,Band 2,1CN00263,0,E001777,HNO11,RM,
E001235,Dương An Hải,M,1989-09-26,2024-01-01,,Active,01CN000002,MJ011M,Band 5,1CN00778,1,E000871,HCM48,TL,
E001236,Đặng Vũ Đức,M,1971-01-18,2024-01-01,,Active,01QT000012,FA031S,Band 4,1QT00174,0,,HSC01,BO,
E001237,Phạm An,F,1980-09-26,2024-02-01,2025-02-01,Terminated,01CN000070,MJ010S,Band 4,1CN00055,0,E000624,BNI01,BO,
E001238,Dương Kim Mai Bảo,M,1980-12-14,2024-02-01,,Active,01CN000064,MH044C,Band 2,1CN01034,0,E000163,HSC01,BO,
E001239,Đặng Ngọc,F,1982-06-07,2024-02-01,,Active,01CN000044,M00110,Band 2,1CN00550,0,E001078,QNI01,RM,
E001240,Vũ Minh,M,1988-09-13,2024-02-01,2024-06-01,Terminated,01CN000070,MJ011S,Band 4,1CN01272,0,E000664,BNI01,BO,
E001241,Bùi Khoa Xuân,M,1984-02-28,2024-02-01,,Active,01CN000079,M00107,Band 4,1CN00945,0,E000669,BDU01,RM,
E001242,Trần Nhiên,M,1998-09-13,2024-02-01,2025-02-01,Terminated,01CN000031,AA052C,K,1CN00687,0,E001707,BRV04,BO,
E001243,Mai Quý cô Lâm,F,1978-06-07,2024-02-01,2025-10-01,Terminated,01CN000044,MJ028S,Band 3,1CN01237,0,E001078,QNI01,BO,
E001244,Đặng Ánh,F,1974-04-27,2024-02-01,,Active,01CN000039,M00165,Band 4,1CN00685,0,E001025,HSC01,BO,
E001245,Nguyễn Quý ông Trọng,M,1990-05-10,2024-02-01,,Active,01CN000044,MJ008C,Band 2,1CN00420,0,E001078,QNI01,BO,
E001246,Lê Nhật,F,1975-08-12,2024-02-01,2024-09-01,Terminated,01CN000039,M00166,Band 3,1CN00376,0,E001025,HSC01,BO,
E001247,Phạm Vũ Đức,M,1993-06-07,2024-02-01,2025-10-01,Terminated,01CN000040,AA052C,K,1CN00657,0,E000014,HCM17,BO,
E001248,Lê Bảo,F,1971-04-17,2024-02-01,,Active,01CN000070,MJ043S,Band 4,1CN00212,0,E000250,BNI01,RM,
E001249,Phạm Hải,F,1971-01-24,2024-02-01,,Active,01QT000012,FA034C,Band 2,1QT00001,0,,HSC01,BO,
E001250,Trần Yến,F,1989-10-09,2024-02-01,,Active,01CN000057,MJ017E,Band 4,1CN00115,0,E000703,HNO01,RM,
E001251,Phạm Quý ông Châu,M,1994-03-25,2024-02-01,2025-02-01,Terminated,01CN000084,MK046S,Band 4,1CN00777,0,E000364,HSC01,BO,
E001252,Bùi Hải,F,2002-03-15,2024-02-01,,Active,01CN000024,MJ011S,Band 4,1CN00738,0,E000136,HNO49,BO,
E001253,Nguyễn Quang,M,2003-12-07,2024-02-01,,Active,01QT000003,M00359,Band 5,1QT00118,0,E000245,HSC01,BO,
E001254,Hoàng Khoa,F,1978-10-15,2024-02-01,2025-02-01,Terminated,01CN000024,M00108,Band 4,1CN00765,0,E000795,HNO49,RM,
E001255,Mai Bảo,F,1996-10-01,2024-02-01,2025-08-01,Terminated,01CN000057,MJ014M,Band 6,1CN00524,1,E001385,HNO01,TL,
E001256,Hoàng Xuân,F,1993-10-27,2024-02-01,,Active,01CN000009,MJ026M,Band 6,1CN00269,1,E000539,HCM01,TL,
E001257,Lê An,F,1999-01-21,2024-02-01,,Active,01CN000057,MJ016E,Band 5,1CN01068,0,E000703,HCM01,RM,
E001258,Bùi Phương,F,1986-08-04,2024-02-01,,Active,01QT000008,BC022S,Band 4,1QT00104,0,,HSC01,BO,
E001259,Vũ Xuân,F,1973-03-05,2024-02-01,,Active,01CN000050,MJ163S,Band 4,1CN00673,0,,HNO01,RM,
E001260,Dương Trung,M,1970-07-07,2024-02-01,,Active,01QT000011,FC008M,Band 7,1QT00142,1,E001327,HSC01,BO,
E001261,Phạm Quý ông Phúc,M,1980-03-11,2024-02-01,,Active,01QT000018,MM008C,Band 3,1QT00034,0,E000799,HSC01,BO,
E001262,Lê Nhiên,M,1972-01-24,2024-03-01,,Active,01CN000038,MJ011M,Band 5,1CN00128,1,E000591,KHO01,TL,
E001263,Dương Bảo Tấn,M,1996-06-17,2024-03-01,,Active,01CN000073,AA052C,K,1CN01204,0,E000279,HNO34,BO,
E001264,Bùi Mai,F,1976-07-14,2024-03-01,,Active,01CN000031,MK061C,Band 2,1CN00586,0,E000835,BRV04,ARM,
E001265,Nguyễn Hương,F,1992-02-06,2024-03-01,,Active,01CN000083,MJ043S,Band 4,1CN00996,0,E001845,HCM12,RM,
E001266,Lê Minh Bảo,M,1989-08-13,2024-03-01,,Active,01CN000080,M00108,Band 4,1CN00763,0,E000879,HNO02,RM,
E001267,Dương Lan,F,1984-08-07,2024-03-01,,Active,01QT000005,FC012M,Band 5,1QT00138,1,E001360,HSC01,BO,
E001268,Mai Xuân,F,1977-11-18,2024-03-01,,Active,01CN000057,AA052C,K,1CN00296,0,E001476,HCM01,BO,
E001269,Dương Vũ,M,1977-08-10,2024-03-01,,Active,01CN000057,MJ014M,Band 6,1CN00465,1,E000542,HCM01,TL,
E001270,Bùi Trọng Văn,M,1971-05-21,2024-03-01,,Active,01CN000044,M00110,Band 2,1CN00550,0,E001078,QNI01,RM,
E001271,Mai Hưng,M,1992-11-15,2024-03-01,,Active,01CN000002,M00109,Band 3,1CN00109,0,E001684,HCM48,RM,
E001272,Bùi Châu,M,1979-04-10,2024-03-01,,Active,01CN000038,MK061C,Band 2,1CN00653,0,E000484,KHO01,ARM,
E001273,Lê Kim,F,2001-12-12,2024-03-01,,Active,01CN000037,MJ010S,Band 4,1CN00531,0,E000962,HCM01,BO,
E001274,Trần Nhật Hải,M,1978-05-20,2024-03-01,,Active,01CN000050,MK092C,Band 2,1CN00789,0,,HNO01,ARM,
E001275,Vũ Khoa Bảo,M,1983-08-03,2024-03-01,,Active,01CN000059,MJ010S,Band 4,1CN01041,0,E001613,BRV01,BO,
E001276,Hoàng Nam Văn,M,1981-04-28,2024-03-01,,Active,01QT000013,FA012S,Band 3,1QT00022,0,E000898,HSC01,BO,
E001277,Nguyễn Vân,F,2000-12-24,2024-03-01,2024-05-01,Terminated,01CN000042,MJ163S,Band 4,1CN00006,0,E000418,HNO01,RM,
E001278,Bùi Dũng,M,1971-02-08,2024-03-01,,Active,01CN000027,MJ008C,Band 2,1CN00544,0,E001029,HPH07,BO,
E001279,Bùi Bảo,F,1984-02-08,2024-03-01,,Active,01CN000019,MJ011S,Band 4,1CN00618,0,E001851,HNO39,BO,
E001280,Hoàng Hạnh Bảo,M,1995-12-20,2024-03-01,,Active,01CN000024,M00110,Band 2,1CN01257,0,E000791,HNO49,RM,
E001281,Bùi Hải,F,1980-04-05,2024-03-01,2025-05-01,Terminated,01CN000057,MK001T,Band 4,1CN00783,0,E000703,HNO01,ARM,
E001282,Mai Kim,F,1979-06-08,2024-03-01,,Active,01CN000079,MJ011M,Band 5,1CN00306,1,E000055,BDU01,TL,
E001283,Mai Quang,M,1989-02-01,2024-03-01,,Active,01CN000038,MK061C,Band 2,1CN00653,0,E000484,KHO01,ARM,
E001284,Hoàng Thảo,F,1978-12-28,2024-03-01,2025-03-01,Terminated,01CN000023,BA013M,Band 6,1CN00959,1,E000707,DAN01,HH,
E001285,Lê Nhật Hữu,M,1983-01-13,2024-03-01,2025-03-01,Terminated,01CN000038,AA052C,K,1CN01355,0,E000484,KHO01,BO,
E001286,Phạm Yến,F,1996-10-01,2024-03-01,,Active,01CN000078,MK044S,Band 4,1CN00139,0,E001733,HSC01,BO,
E001287,Phạm Tú,M,1990-09-21,2024-04-01,,Active,01CN000002,MJ043S,Band 4,1CN00072,0,E000871,HCM48,RM,
E001288,Hoàng Tùng,M,1980-09-13,2024-04-01,,Active,01CN000074,MJ010S,Band 4,1CN00163,0,E001749,HCM40,BO,
E001289,Bùi Phúc,M,1972-11-22,2024-04-01,2025-01-01,Terminated,01CN000064,MH034M,Band 6,1CN00851,1,E000163,HSC01,BO,
E001290,Lê Vũ,M,1987-10-03,2024-04-01,,Active,01QT000012,FA034C,Band 2,1QT00001,0,,HSC01,BO,
E001291,Trần Quý cô Hương,F,1979-08-20,2024-04-01,,Active,01CN000048,MK092C,Band 2,1CN00299,0,E000682,HCM01,ARM,
E001292,Trần Thành,F,1973-02-24,2024-04-01,,Active,01CN000060,AA052C,K,1CN00378,0,E001447,HCM32,BO,
E001293,Bùi Thành,M,1986-01-21,2024-04-01,,Active,01CN000012,M00108,Band 4,1CN00354,0,E000793,HNO59,RM,
E001294,Lê Nhật Thị,M,1972-12-27,2024-04-01,,Active,01CN000009,MK092C,Band 2,1CN00575,0,E000539,HCM01,ARM,
E001295,Phạm Quý ông Nam,M,1992-06-27,2024-04-01,2024-09-01,Terminated,01CN000067,MK015S,Band 3,1CN01279,0,E001713,HCM19,ARM,
E001296,Hoàng Lâm Thị,M,1970-05-08,2024-04-01,2025-10-01,Terminated,01CN000042,MJ026M,Band 6,1CN01149,1,E001615,HNO01,TL,
E001297,Nguyễn Trọng Xuân,M,1984-10-03,2024-04-01,,Active,01CN000060,AA052C,K,1CN00378,0,E001186,HCM32,BO,
E001298,Lê Lâm Văn,M,1984-09-05,2024-04-01,,Active,01CN000020,MJ010S,Band 4,1CN01332,0,E000674,HPH01,BO,
